order_id,order_date,category,sub_category,region,supply_chain_status,quantity,unit_cost,unit_price,discount_pct,inventory_days
ORD-13916,2023-03-28,Furniture,Desks,North,Delayed - Customs,1,328.71,415.95,0.43,93
ORD-13917,2023-11-16,Furniture,Tables,North,Delayed - Customs,4,392.81,511.87,0.49,122
ORD-13918,2023-08-16,Apparel,Footwear,North,On-Time,2,170.44,401.52,0.0,20
ORD-13919,2023-07-23,Furniture,Tables,North,On-Time,2,345.95,426.73,0.0,72
ORD-13920,2023-05-12,Electronics,Accessories,North,On-Time,5,31.05,68.44,0.0,30
ORD-13921,2023-10-02,Apparel,Footwear,West,Delayed - Customs,5,209.24,276.21,0.62,129
ORD-13922,2023-05-13,Apparel,Shirts,West,Delayed - Customs,4,217.22,261.91,0.44,126
ORD-13923,2023-08-23,Furniture,Chairs,South,On-Time,2,318.77,427.45,0.42,107
ORD-13924,2023-03-23,Furniture,Desks,South,On-Time,2,28.57,30.91,0.39,110
ORD-13925,2023-02-15,Apparel,Shirts,East,On-Time,5,284.94,659.97,0.05,47
ORD-13926,2023-12-20,Furniture,Chairs,South,Delayed - Transit,4,293.95,395.65,0.05,85
ORD-13927,2023-12-25,Furniture,Tables,East,On-Time,2,153.45,203.57,0.65,108
ORD-13928,2023-04-19,Furniture,Desks,West,Delayed - Transit,3,253.1,319.63,0.49,116
ORD-13929,2023-09-15,Electronics,Accessories,East,On-Time,5,95.14,196.43,0.05,18
ORD-13930,2023-05-11,Electronics,Computers,South,On-Time,4,316.14,711.53,0.0,24
ORD-13931,2023-08-18,Electronics,Audio,East,Delayed - Transit,2,105.8,138.16,0.57,121
ORD-13932,2023-05-23,Furniture,Chairs,South,Delayed - Transit,4,335.84,359.78,0.44,115
ORD-13933,2023-11-09,Electronics,Audio,East,On-Time,2,309.41,661.95,0.0,25
ORD-13934,2023-08-11,Electronics,Audio,North,On-Time,2,295.72,708.03,0.0,41
ORD-13935,2023-03-27,Electronics,Computers,South,Delayed - Transit,3,43.08,50.22,0.52,103
ORD-13936,2023-06-02,Electronics,Computers,East,On-Time,4,235.52,492.13,0.05,24
ORD-13937,2023-04-08,Electronics,Computers,North,On-Time,2,279.97,483.0,0.05,41
ORD-13938,2023-07-14,Electronics,Accessories,West,On-Time,5,312.28,690.83,0.0,18
ORD-13939,2023-10-26,Electronics,Audio,North,On-Time,5,45.49,80.1,0.05,28
ORD-13940,2023-04-11,Electronics,Computers,South,On-Time,4,77.9,143.33,0.05,25
ORD-13941,2023-12-11,Electronics,Computers,North,On-Time,4,102.38,174.78,0.0,22
ORD-13942,2023-06-17,Apparel,Footwear,North,Delayed - Customs,4,110.71,134.08,0.05,61
ORD-13943,2023-07-25,Furniture,Chairs,South,Delayed - Transit,5,394.18,449.62,0.54,113
ORD-13944,2023-10-01,Furniture,Desks,West,On-Time,3,175.12,222.05,0.38,117
ORD-13945,2023-03-28,Furniture,Tables,South,Delayed - Transit,3,152.56,170.72,0.41,103
ORD-13946,2023-08-28,Furniture,Chairs,South,On-Time,2,221.43,254.55,0.6,163
ORD-13947,2023-07-21,Apparel,Footwear,West,Delayed - Transit,2,398.35,470.48,0.48,112
ORD-13948,2023-05-30,Furniture,Chairs,East,Delayed - Transit,2,96.3,120.02,0.0,72
ORD-13949,2023-08-24,Furniture,Desks,North,On-Time,2,208.71,249.35,0.61,94
ORD-13950,2023-03-17,Apparel,Shirts,East,Delayed - Transit,1,159.75,201.35,0.36,135
ORD-13951,2023-05-22,Apparel,Pants,East,Delayed - Customs,1,335.58,375.27,0.36,138
ORD-13952,2023-03-18,Apparel,Footwear,South,On-Time,3,377.63,894.88,0.05,23
ORD-13953,2023-11-30,Apparel,Shirts,South,On-Time,2,113.51,227.72,0.0,35
ORD-13954,2023-07-04,Furniture,Tables,North,On-Time,3,53.53,60.15,0.5,96
ORD-13955,2023-06-05,Furniture,Tables,North,On-Time,3,116.23,132.9,0.62,104
ORD-13956,2023-04-04,Electronics,Computers,East,On-Time,2,69.74,166.18,0.05,15
ORD-13957,2023-03-23,Apparel,Pants,East,On-Time,1,299.37,518.29,0.05,32
ORD-13958,2023-03-24,Furniture,Tables,East,Delayed - Customs,2,204.72,237.85,0.43,146
ORD-13959,2023-06-24,Apparel,Footwear,West,On-Time,4,311.19,740.51,0.0,15
ORD-13960,2023-04-12,Furniture,Chairs,South,On-Time,4,248.12,279.15,0.58,90
ORD-13961,2023-05-27,Furniture,Desks,East,Delayed - Transit,3,152.59,172.9,0.0,80
ORD-13962,2023-06-05,Furniture,Desks,South,On-Time,3,55.06,63.59,0.59,125
ORD-13963,2023-04-14,Electronics,Audio,North,On-Time,4,171.91,374.49,0.0,33
ORD-13964,2023-12-01,Furniture,Chairs,West,On-Time,4,270.57,290.79,0.46,98
ORD-13965,2023-09-25,Apparel,,West,On-Time,1,85.64,177.1,0.0,20
ORD-13966,2023-12-28,Electronics,Accessories,North,On-Time,5,278.2,642.54,0.0,48
ORD-13967,2023-06-03,Electronics,Audio,North,On-Time,2,139.57,292.62,0.0,21
ORD-13968,2023-03-14,Apparel,Pants,West,On-Time,1,66.01,141.29,0.05,54
ORD-13969,2023-08-01,Furniture,Tables,West,Delayed - Customs,1,237.4,250.32,0.49,107
ORD-13970,2023-03-24,Electronics,Audio,West,On-Time,1,338.45,779.34,0.0,29
ORD-13971,2023-11-29,Apparel,Pants,North,On-Time,3,51.45,88.57,0.0,49
ORD-13972,2023-04-09,Electronics,Computers,West,On-Time,2,192.62,423.43,0.05,24
ORD-13973,2023-01-06,Apparel,Footwear,South,On-Time,5,264.06,535.48,0.0,46
ORD-13974,2023-10-15,Furniture,Tables,West,On-Time,4,132.07,172.76,0.36,117
ORD-13975,2023-07-28,Furniture,Chairs,South,Delayed - Transit,3,135.61,161.77,0.5,117
ORD-13976,2023-11-25,Furniture,Chairs,North,On-Time,1,369.91,427.1,0.4,133
ORD-13977,2023-06-18,Electronics,Accessories,East,On-Time,4,145.79,298.35,0.0,59
ORD-13978,2023-10-09,Electronics,Accessories,East,On-Time,4,265.98,559.72,0.05,40
ORD-13979,2023-12-09,Electronics,Computers,South,On-Time,4,100.51,238.23,0.05,21
ORD-13980,2023-08-25,Electronics,Audio,North,On-Time,5,66.94,113.49,0.05,39
ORD-13981,2023-09-23,Electronics,Audio,South,On-Time,2,200.79,326.32,0.05,29
ORD-13982,2023-06-23,Furniture,Desks,South,On-Time,4,67.95,87.29,0.56,114
ORD-13983,2023-06-03,Apparel,Pants,South,On-Time,3,322.77,774.19,0.05,25
ORD-13984,2023-12-01,Furniture,Chairs,South,On-Time,3,261.18,291.61,0.5,132
ORD-13985,2023-07-15,Furniture,Desks,North,On-Time,3,178.83,197.59,0.0,85
ORD-13986,2023-01-06,Apparel,Shirts,North,On-Time,2,288.66,526.73,0.05,33
ORD-13987,2023-02-24,Electronics,Accessories,East,On-Time,2,161.82,331.61,0.0,24
ORD-13988,2023-08-18,Electronics,Computers,North,Delayed - Transit,1,205.87,239.57,0.6,107
ORD-13989,2023-07-31,Electronics,Accessories,North,On-Time,3,178.16,419.52,0.05,26
ORD-13990,2023-08-16,Electronics,Audio,North,On-Time,2,290.58,640.65,0.0,15
ORD-13991,2023-08-24,Apparel,Pants,East,On-Time,5,132.95,218.51,0.05,38
ORD-13992,2023-12-23,Apparel,Shirts,South,On-Time,4,88.28,201.27,0.0,24
ORD-13993,2023-11-06,Furniture,Tables,North,On-Time,5,100.84,133.68,0.61,92
ORD-13994,2023-04-28,Electronics,Computers,South,Delayed - Customs,1,202.5,232.68,0.38,134
ORD-13995,2023-06-17,Electronics,Computers,East,On-Time,3,181.35,374.63,0.05,15
ORD-13996,2023-09-16,Electronics,Computers,North,On-Time,2,114.58,265.44,0.05,27
ORD-13997,2023-05-04,Furniture,Desks,South,On-Time,1,331.32,433.75,0.44,105
ORD-13998,2023-04-16,Apparel,Shirts,South,Delayed - Transit,3,390.41,460.61,0.6,123
ORD-13999,2023-09-21,Electronics,Accessories,East,On-Time,4,391.13,932.43,0.0,48
ORD-14000,2023-04-01,Apparel,Footwear,West,On-Time,4,193.27,462.5,0.0,23
ORD-14001,2023-02-26,Apparel,Footwear,East,On-Time,3,63.52,138.65,0.0,46
ORD-14002,2023-02-09,Furniture,Desks,East,On-Time,2,389.98,514.29,0.42,98
ORD-14003,2023-05-24,Apparel,Shirts,South,On-Time,2,203.48,367.91,0.0,22
ORD-14004,2023-04-19,Apparel,Shirts,West,On-Time,3,83.84,183.27,0.0,43
ORD-14005,2023-03-30,Furniture,Tables,South,On-Time,3,242.94,306.65,0.55,120
ORD-14006,2023-03-30,Furniture,Desks,East,Delayed - Customs,1,126.08,153.94,0.0,72
ORD-14007,2023-02-15,Electronics,Computers,South,On-Time,4,144.98,296.65,0.0,33
ORD-14008,2023-01-06,Apparel,Pants,West,On-Time,1,331.11,752.06,0.05,42
ORD-14009,2023-08-19,Electronics,Audio,East,On-Time,2,134.31,287.77,0.0,18
ORD-14010,2023-04-14,Electronics,Accessories,West,Delayed - Customs,3,281.76,314.2,0.52,138
ORD-14011,2023-05-01,Electronics,Audio,North,Delayed - Transit,3,307.15,349.0,0.46,97
ORD-14012,2023-11-18,Apparel,Shirts,South,On-Time,1,64.27,106.55,0.05,27
ORD-14013,2023-07-07,Electronics,Accessories,East,On-Time,5,142.78,314.71,0.05,35
ORD-14014,2023-09-20,Electronics,,East,On-Time,2,143.61,321.21,0.0,1
ORD-14015,2023-03-12,Electronics,Audio,West,Delayed - Customs,3,330.94,356.09,0.39,160
ORD-14016,2023-01-14,Electronics,Audio,West,On-Time,3,394.16,778.22,0.0,28
ORD-14017,2023-05-11,Apparel,Footwear,East,On-Time,5,205.47,364.58,0.0,22
ORD-14018,2023-08-01,Furniture,Tables,East,On-Time,5,222.39,244.17,0.44,123
ORD-14019,2023-04-07,Furniture,Chairs,South,On-Time,5,145.76,156.16,0.62,88
ORD-14020,2023-12-24,Furniture,Chairs,South,On-Time,1,222.6,250.99,0.38,144
ORD-14021,2023-02-24,Electronics,Audio,South,On-Time,5,185.92,389.46,0.05,26
ORD-14022,2023-11-09,Electronics,Accessories,South,On-Time,5,330.09,551.23,0.0,10
ORD-14023,2023-12-18,Electronics,Computers,East,On-Time,2,319.89,764.57,0.05,26
ORD-14024,2023-05-10,Furniture,Chairs,North,Delayed - Customs,2,22.2,23.83,0.5,125
ORD-14025,2023-05-21,Electronics,Accessories,North,Delayed - Transit,5,266.19,293.11,0.5,97
ORD-14026,2023-10-14,Furniture,Desks,South,On-Time,1,307.71,400.31,0.46,125
ORD-14027,2023-04-22,Apparel,Shirts,South,Delayed - Transit,2,318.61,386.21,0.64,146
ORD-14028,2023-12-05,Electronics,Accessories,West,On-Time,5,194.15,330.11,0.05,24
ORD-14029,2023-10-20,Electronics,Accessories,North,On-Time,5,138.16,293.7,0.0,31
ORD-14030,2023-09-14,Apparel,Footwear,South,On-Time,2,132.19,288.66,0.05,27
ORD-14031,2023-01-24,Apparel,Pants,South,On-Time,5,147.94,313.09,0.05,36
ORD-14032,2023-05-11,Apparel,Pants,North,Delayed - Transit,3,158.85,195.24,0.45,118
ORD-14033,2023-01-16,Furniture,Desks,South,On-Time,3,113.62,139.22,0.58,132
ORD-14034,2023-02-11,Furniture,Tables,West,On-Time,1,281.42,346.09,0.46,142
ORD-14035,2023-02-08,Apparel,Shirts,West,On-Time,3,103.96,220.98,0.05,28
ORD-14036,2023-10-11,Furniture,Tables,North,Delayed - Transit,5,317.12,344.47,0.51,117
ORD-14037,2023-07-17,Furniture,Tables,South,On-Time,5,186.01,196.13,0.53,122
ORD-14038,2023-01-15,Electronics,Audio,South,On-Time,1,205.37,464.96,0.0,45
ORD-14039,2023-06-06,Electronics,Audio,West,On-Time,3,311.62,672.0,0.05,32
ORD-14040,2023-05-23,Electronics,Accessories,South,On-Time,3,214.47,355.39,0.05,39
ORD-14041,2023-06-28,Electronics,Audio,South,On-Time,4,339.57,616.48,0.05,27
ORD-14042,2023-10-11,Furniture,Tables,West,Delayed - Transit,3,300.61,353.13,0.47,111
ORD-14043,2023-12-29,Furniture,Tables,East,Delayed - Customs,2,68.56,84.44,0.44,115
ORD-14044,2023-06-21,Electronics,Audio,West,On-Time,5,246.76,477.66,0.05,45
ORD-14045,2023-12-25,Furniture,Tables,West,On-Time,3,208.16,242.61,0.56,99
ORD-14046,2023-07-02,Furniture,Tables,North,On-Time,3,276.57,336.3,0.05,80
ORD-14047,2023-10-09,Apparel,Pants,South,On-Time,1,21.3,35.99,0.0,35
ORD-14048,2023-06-06,Electronics,Accessories,North,On-Time,5,357.34,698.74,0.0,17
ORD-14049,2023-12-03,Apparel,Pants,West,On-Time,3,172.63,398.72,0.05,39
ORD-14050,2023-10-04,Furniture,Chairs,South,Delayed - Transit,1,217.68,266.82,0.57,109
ORD-14051,2023-08-29,Apparel,Pants,East,Delayed - Customs,4,138.56,158.64,0.48,117
ORD-14052,2023-04-27,Furniture,Tables,West,Delayed - Transit,2,246.2,330.06,0.41,99
ORD-14053,2023-05-19,Apparel,,South,On-Time,2,184.38,423.67,0.0,26
ORD-14054,2023-06-21,Furniture,Chairs,North,On-Time,1,37.68,44.56,0.39,124
ORD-14055,2023-12-12,Furniture,Chairs,East,On-Time,1,208.63,261.54,0.62,90
ORD-14056,2023-07-16,Electronics,Audio,South,Delayed - Transit,3,245.26,280.66,0.05,81
ORD-14057,2023-04-30,Apparel,Pants,West,On-Time,4,223.57,409.93,0.05,30
ORD-14058,2023-05-23,Furniture,Desks,East,Delayed - Transit,1,101.56,124.16,0.43,126
ORD-14059,2023-08-28,Apparel,Pants,West,On-Time,5,202.62,468.65,0.05,40
ORD-14060,2023-05-19,Electronics,Audio,East,On-Time,1,87.2,191.06,0.0,52
ORD-14061,2023-02-22,Apparel,Shirts,West,On-Time,3,128.16,291.75,0.05,22
ORD-14062,2023-07-30,Electronics,Accessories,South,On-Time,2,94.94,216.51,0.0,22
ORD-14063,2023-02-16,Electronics,Audio,North,On-Time,4,121.06,198.48,0.05,15
ORD-14064,2023-04-16,Apparel,Shirts,East,On-Time,5,307.43,590.77,0.05,34
ORD-14065,2023-11-23,Apparel,Footwear,South,On-Time,5,291.25,562.64,0.0,34
ORD-14066,2023-10-22,Apparel,Footwear,East,On-Time,2,218.68,507.34,0.0,59
ORD-14067,2023-07-18,Electronics,Accessories,West,On-Time,4,375.21,860.83,0.0,24
ORD-14068,2023-05-26,Electronics,Audio,South,On-Time,3,311.48,636.92,0.0,65
ORD-14069,2023-09-10,Electronics,Accessories,West,On-Time,5,145.68,284.2,0.0,21
ORD-14070,2023-01-13,Apparel,Shirts,North,On-Time,4,275.33,584.68,0.05,48
ORD-14071,2023-02-12,Electronics,Computers,North,Delayed - Transit,1,304.05,333.56,0.57,113
ORD-14072,2023-12-04,Electronics,Accessories,East,On-Time,2,335.05,586.85,0.05,15
ORD-14073,2023-09-24,Apparel,Pants,East,On-Time,3,23.9,54.11,0.0,21
ORD-14074,2023-10-27,Electronics,Computers,South,On-Time,1,259.69,447.19,0.05,24
ORD-14075,2023-08-20,Furniture,Desks,South,On-Time,1,168.73,222.12,0.0,73
ORD-14076,2023-06-16,Furniture,Desks,South,Delayed - Transit,3,39.62,46.5,0.63,86
ORD-14077,2023-08-13,Apparel,,South,On-Time,4,215.99,438.93,0.0,36
ORD-14078,2023-05-07,Apparel,Shirts,South,Delayed - Transit,5,238.96,318.96,0.63,106
ORD-14079,2023-02-19,Furniture,Desks,South,Delayed - Transit,5,125.59,142.83,0.58,98
ORD-14080,2023-07-19,Furniture,Tables,West,Delayed - Customs,4,65.78,69.22,0.0,79
ORD-14081,2023-02-01,Apparel,Shirts,North,On-Time,5,208.28,438.12,0.05,21
ORD-14082,2023-05-02,Furniture,Desks,West,On-Time,1,17.21,22.53,0.59,104
ORD-14083,2023-03-19,Electronics,Accessories,South,On-Time,2,336.33,695.89,0.05,33
ORD-14084,2023-07-18,Furniture,Chairs,West,On-Time,3,150.83,195.71,0.59,138
ORD-14085,2023-04-07,Furniture,Desks,West,On-Time,4,248.69,305.57,0.52,156
ORD-14086,2023-09-07,Apparel,Pants,East,On-Time,2,251.36,405.31,0.0,27
ORD-14087,2023-01-15,Furniture,Desks,West,On-Time,3,233.57,259.97,0.57,88
ORD-14088,2023-03-13,Furniture,Desks,North,On-Time,2,320.08,409.07,0.51,177
ORD-14089,2023-05-25,Electronics,Computers,South,On-Time,2,186.56,350.02,0.0,18
ORD-14090,2023-08-12,Apparel,Shirts,West,On-Time,2,376.89,639.62,0.05,14
ORD-14091,2023-12-23,Electronics,Audio,South,On-Time,3,148.23,309.34,0.0,30
ORD-14092,2023-07-21,Furniture,Tables,South,On-Time,5,40.11,53.12,0.0,85
ORD-14093,2023-06-05,Apparel,Shirts,South,On-Time,2,375.87,766.34,0.05,6
ORD-14094,2023-07-01,Apparel,Footwear,South,On-Time,3,171.89,294.75,0.05,19
ORD-14095,2023-06-10,Apparel,Pants,West,On-Time,2,295.14,580.96,0.0,24
ORD-14096,2023-05-30,Apparel,Shirts,West,On-Time,2,54.32,125.35,0.0,57
ORD-14097,2023-05-01,Furniture,Chairs,East,Delayed - Customs,2,213.58,226.61,0.52,98
ORD-14098,2023-09-09,Electronics,Accessories,West,On-Time,2,205.39,373.47,0.05,24
ORD-14099,2023-09-15,Furniture,,West,On-Time,5,104.76,136.16,0.51,108
ORD-14100,2023-07-12,Furniture,Tables,East,On-Time,1,169.26,222.6,0.62,126
ORD-14101,2023-04-26,Furniture,Chairs,North,On-Time,3,131.11,144.95,0.65,95
ORD-14102,2023-12-29,Apparel,Footwear,South,Delayed - Transit,5,205.61,258.7,0.45,86
ORD-14103,2023-07-27,Electronics,Audio,South,Delayed - Transit,4,93.37,110.16,0.0,68
ORD-14104,2023-05-14,Furniture,Desks,South,On-Time,3,399.61,526.56,0.61,107
ORD-14105,2023-05-25,Electronics,Accessories,West,On-Time,5,48.93,98.44,0.0,56
ORD-14106,2023-09-30,Furniture,,North,On-Time,4,315.9,418.48,0.55,110
ORD-14107,2023-06-09,Furniture,Desks,West,Delayed - Customs,4,374.2,478.24,0.05,76
ORD-14108,2023-06-08,Electronics,Computers,East,On-Time,5,375.58,895.28,0.0,37
ORD-14109,2023-07-29,Apparel,Footwear,East,On-Time,2,282.14,671.58,0.05,24
ORD-14110,2023-05-07,Apparel,Shirts,West,On-Time,2,354.86,678.82,0.0,31
ORD-14111,2023-06-22,Apparel,Footwear,South,On-Time,4,286.39,681.32,0.0,14
ORD-14112,2023-08-13,Electronics,Accessories,West,On-Time,3,217.17,401.65,0.05,45
ORD-14113,2023-09-05,Apparel,Footwear,West,On-Time,1,320.57,606.3,0.0,26
ORD-14114,2023-10-25,Electronics,Computers,North,Delayed - Transit,5,300.41,388.83,0.39,130
ORD-14115,2023-10-18,Furniture,Chairs,South,Delayed - Transit,2,139.62,183.68,0.41,88
ORD-14116,2023-09-08,Apparel,Pants,South,On-Time,2,296.09,510.37,0.05,15
ORD-14117,2023-06-10,Electronics,Accessories,East,On-Time,4,377.27,808.35,0.0,38
ORD-14118,2023-02-21,Electronics,Computers,West,On-Time,1,313.89,540.15,0.0,41
ORD-14119,2023-05-13,Electronics,Audio,West,On-Time,4,215.09,470.36,0.05,23
ORD-14120,2023-06-03,Electronics,Audio,West,On-Time,4,22.94,51.65,0.0,13
ORD-14121,2023-07-05,Furniture,Desks,East,On-Time,2,366.7,393.44,0.62,103
ORD-14122,2023-11-03,Electronics,Accessories,South,On-Time,5,86.69,204.24,0.0,21
ORD-14123,2023-10-19,Apparel,Pants,North,Delayed - Customs,3,58.82,71.74,0.38,115
ORD-14124,2023-12-07,Furniture,Tables,East,On-Time,4,202.24,256.29,0.44,114
ORD-14125,2023-09-17,Furniture,Desks,East,On-Time,1,368.06,476.23,0.6,112
ORD-14126,2023-11-11,Apparel,Shirts,West,On-Time,1,244.06,445.34,0.05,34
ORD-14127,2023-01-05,Furniture,Tables,East,On-Time,2,171.89,207.38,0.58,122
ORD-14128,2023-05-25,Apparel,Pants,North,On-Time,5,182.08,355.58,0.05,33
ORD-14129,2023-08-25,Electronics,,South,On-Time,4,47.06,87.05,0.05,40
ORD-14130,2023-10-11,Electronics,Audio,West,Delayed - Customs,5,315.55,375.34,0.54,155
ORD-14131,2023-03-16,Electronics,Computers,West,On-Time,4,83.64,182.83,0.0,27
ORD-14132,2023-02-20,Electronics,Accessories,East,On-Time,3,98.91,204.73,0.05,17
ORD-14133,2023-12-16,Apparel,Footwear,South,On-Time,1,214.88,504.06,0.05,29
ORD-14134,2023-01-02,Apparel,Shirts,West,On-Time,2,295.1,642.09,0.05,23
ORD-14135,2023-06-24,Furniture,Tables,South,On-Time,1,70.51,82.5,0.4,131
ORD-14136,2023-05-19,Furniture,Chairs,West,On-Time,2,319.01,341.63,0.54,101
ORD-14137,2023-02-16,Apparel,Footwear,East,On-Time,4,296.94,555.84,0.0,22
ORD-14138,2023-09-11,Apparel,Footwear,West,On-Time,3,294.66,666.17,0.0,20
ORD-14139,2023-02-20,Electronics,Computers,West,On-Time,5,183.64,322.48,0.05,3
ORD-14140,2023-09-30,Furniture,,East,On-Time,2,102.54,121.25,0.05,55
ORD-14141,2023-07-06,Electronics,Audio,South,On-Time,5,370.35,652.76,0.0,22
ORD-14142,2023-04-18,Furniture,Desks,West,On-Time,4,192.72,213.86,0.46,150
ORD-14143,2023-11-07,Furniture,Desks,East,On-Time,2,188.62,224.71,0.36,110
ORD-14144,2023-03-03,Electronics,Accessories,West,On-Time,1,267.19,633.9,0.0,49
ORD-14145,2023-09-26,Apparel,Footwear,West,On-Time,2,57.95,95.78,0.05,33
ORD-14146,2023-11-18,Furniture,Chairs,East,On-Time,3,348.39,436.96,0.63,116
ORD-14147,2023-01-20,Electronics,Computers,North,On-Time,1,330.78,591.44,0.05,42
ORD-14148,2023-01-30,Electronics,Audio,West,On-Time,4,336.12,661.31,0.0,1
ORD-14149,2023-08-10,Electronics,Accessories,East,On-Time,5,66.31,146.49,0.0,42
ORD-14150,2023-03-01,Furniture,Chairs,North,Delayed - Transit,5,126.78,147.34,0.65,106
ORD-14151,2023-12-31,Electronics,Computers,North,Delayed - Customs,2,241.49,298.59,0.36,130
ORD-14152,2023-09-01,Apparel,Shirts,North,On-Time,4,291.09,537.28,0.0,46
ORD-14153,2023-03-27,Electronics,Audio,South,Delayed - Transit,3,257.13,306.12,0.64,91
ORD-14154,2023-06-27,Apparel,Footwear,North,Delayed - Transit,5,370.61,442.22,0.45,107
ORD-14155,2023-11-10,Furniture,Tables,South,Delayed - Customs,4,151.9,195.07,0.61,97
ORD-14156,2023-07-05,Apparel,Footwear,East,On-Time,1,351.99,832.12,0.0,24
ORD-14157,2023-01-20,Electronics,Computers,South,Delayed - Transit,2,76.21,85.28,0.37,98
ORD-14158,2023-06-07,Electronics,Accessories,North,On-Time,1,174.21,361.08,0.05,61
ORD-14159,2023-07-15,Furniture,Tables,North,On-Time,3,385.67,434.12,0.05,73
ORD-14160,2023-04-04,Furniture,Desks,East,On-Time,5,209.54,221.51,0.43,103
ORD-14161,2023-10-15,Electronics,Computers,North,On-Time,5,276.27,508.41,0.0,27
ORD-14162,2023-11-11,Electronics,Accessories,West,On-Time,5,149.72,269.96,0.0,34
ORD-14163,2023-09-21,Apparel,Shirts,East,Delayed - Customs,3,164.69,202.96,0.37,158
ORD-14164,2023-09-30,Electronics,Computers,East,On-Time,2,141.09,258.95,0.0,35
ORD-14165,2023-04-03,Apparel,Footwear,North,On-Time,1,35.55,76.86,0.05,38
ORD-14166,2023-05-31,Apparel,Footwear,East,Delayed - Customs,1,314.57,360.63,0.52,153
ORD-14167,2023-10-01,Apparel,Shirts,West,On-Time,3,344.91,789.39,0.0,54
ORD-14168,2023-10-20,Apparel,Footwear,South,On-Time,2,194.03,411.14,0.0,20
ORD-14169,2023-03-23,Apparel,Pants,North,Delayed - Customs,1,81.12,105.8,0.43,96
ORD-14170,2023-08-29,Electronics,Computers,North,On-Time,1,133.65,268.79,0.0,40
ORD-14171,2023-09-08,Electronics,Audio,South,On-Time,1,228.14,469.75,0.05,34
ORD-14172,2023-05-06,Furniture,Tables,South,On-Time,1,180.46,213.68,0.63,130
ORD-14173,2023-06-30,Electronics,Accessories,West,On-Time,1,377.69,654.78,0.0,14
ORD-14174,2023-12-01,Electronics,Accessories,East,On-Time,1,175.38,330.44,0.05,31
ORD-14175,2023-12-02,Furniture,Desks,North,On-Time,3,39.36,46.66,0.54,110
ORD-14176,2023-03-28,Apparel,Pants,North,On-Time,4,251.07,505.0,0.05,18
ORD-14177,2023-05-16,Apparel,Footwear,West,On-Time,4,302.95,487.88,0.05,34
ORD-14178,2023-11-02,Apparel,Shirts,West,On-Time,3,390.51,922.39,0.0,41
ORD-14179,2023-01-07,Furniture,Tables,West,On-Time,4,180.35,209.0,0.49,135
ORD-14180,2023-05-22,Furniture,Tables,South,Delayed - Customs,2,235.87,257.13,0.59,90
ORD-14181,2023-02-13,Electronics,Accessories,East,On-Time,4,195.59,414.31,0.05,33
ORD-14182,2023-06-08,Electronics,Accessories,South,Delayed - Transit,5,26.19,28.58,0.57,110
ORD-14183,2023-02-13,Apparel,Pants,West,Delayed - Customs,3,262.78,287.14,0.62,94
ORD-14184,2023-11-23,Apparel,Footwear,North,On-Time,4,292.79,570.26,0.05,15
ORD-14185,2023-10-04,Apparel,Pants,East,On-Time,3,360.61,787.65,0.05,18
ORD-14186,2023-05-15,Furniture,Tables,South,On-Time,1,276.54,315.2,0.35,98
ORD-14187,2023-05-24,Electronics,Audio,West,On-Time,3,373.38,715.62,0.0,22
ORD-14188,2023-09-11,Apparel,Pants,North,Delayed - Transit,5,131.5,144.95,0.42,110
ORD-14189,2023-03-24,Furniture,Chairs,South,Delayed - Transit,2,241.54,257.54,0.6,123
ORD-14190,2023-10-06,Apparel,Footwear,North,On-Time,3,292.5,637.27,0.05,47
ORD-14191,2023-01-20,Furniture,Desks,North,On-Time,3,52.37,66.94,0.55,144
ORD-14192,2023-09-09,Furniture,,South,On-Time,4,314.95,423.4,0.51,97
ORD-14193,2023-04-10,Furniture,Tables,South,On-Time,5,198.12,243.1,0.4,117
ORD-14194,2023-06-27,Electronics,Computers,North,Delayed - Transit,4,390.04,459.43,0.44,127
ORD-14195,2023-07-07,Furniture,Desks,South,On-Time,4,93.38,100.43,0.47,107
ORD-14196,2023-01-05,Apparel,Footwear,South,On-Time,3,111.97,234.45,0.0,34
ORD-14197,2023-07-20,Apparel,Shirts,South,On-Time,4,96.05,174.5,0.05,39
ORD-14198,2023-06-16,Furniture,Chairs,West,On-Time,4,154.33,176.96,0.36,103
ORD-14199,2023-12-06,Apparel,Shirts,South,Delayed - Transit,1,235.8,291.29,0.6,126
ORD-14200,2023-01-24,Furniture,,South,On-Time,4,339.42,397.99,0.0,78
ORD-14201,2023-08-24,Furniture,Desks,West,On-Time,5,204.08,237.1,0.38,96
ORD-14202,2023-05-11,Furniture,Tables,West,Delayed - Transit,5,42.51,46.23,0.6,110
ORD-14203,2023-08-14,Apparel,Shirts,West,On-Time,2,137.76,255.75,0.0,13
ORD-14204,2023-12-19,Apparel,Shirts,West,On-Time,2,120.6,262.63,0.0,25
ORD-14205,2023-09-09,Apparel,Footwear,West,On-Time,1,298.22,512.04,0.0,52
ORD-14206,2023-01-29,Furniture,Desks,West,On-Time,2,289.63,359.92,0.41,122
ORD-14207,2023-06-21,Apparel,Footwear,North,On-Time,1,142.74,309.6,0.0,22
ORD-14208,2023-01-29,Electronics,Accessories,East,On-Time,3,258.83,561.72,0.0,45
ORD-14209,2023-10-28,Furniture,Chairs,West,On-Time,3,143.86,168.86,0.44,112
